timestamp,CO_mg_m3,NO2_ug_m3,O3_ug_m3,SO2_ug_m3
2024-02-07T13:00:00Z,1.1,22.0,115.0,12.0
2024-02-07T14:00:00Z,1.15,21.0,120.0,12.0
2024-02-07T15:00:00Z,1.2,21.0,121.0,11.0
2024-02-07T16:00:00Z,1.2,24.0,118.0,10.0
2024-02-07T17:00:00Z,1.34,34.0,104.0,10.0
2024-02-07T18:00:00Z,1.43,39.0,87.0,10.0
2024-02-07T19:00:00Z,1.41,36.0,86.0,9.0
2024-02-07T20:00:00Z,1.36,36.0,82.0,10.0
2024-02-07T21:00:00Z,1.35,37.0,74.0,9.0
2024-02-07T22:00:00Z,1.31,35.0,71.0,9.0
2024-02-07T23:00:00Z,1.24,27.0,67.0,9.0
2024-02-08T00:00:00Z,1.19,28.0,70.0,8.0
2024-02-08T01:00:00Z,1.19,26.0,74.0,8.0
2024-02-08T02:00:00Z,1.2,24.0,72.0,8.0
2024-02-08T03:00:00Z,1.28,24.0,73.0,9.0
2024-02-08T04:00:00Z,1.32,24.0,70.0,9.0
2024-02-08T05:00:00Z,1.32,27.0,63.0,8.0
2024-02-08T06:00:00Z,1.41,39.0,46.0,8.0
2024-02-08T07:00:00Z,1.51,40.0,46.0,9.0
2024-02-08T08:00:00Z,1.51,35.0,56.0,11.0
2024-02-08T09:00:00Z,1.39,28.0,74.0,12.0
2024-02-08T10:00:00Z,1.21,23.0,91.0,12.0
2024-02-08T11:00:00Z,1.11,19.0,106.0,11.0
2024-02-08T12:00:00Z,1.03,16.0,113.0,10.0
2024-02-08T13:00:00Z,1.03,16.0,116.0,10.0
2024-02-08T14:00:00Z,0.93,15.0,118.0,9.0
2024-02-08T15:00:00Z,0.93,17.0,115.0,9.0
2024-02-08T16:00:00Z,1.04,22.0,105.0,8.0
2024-02-08T17:00:00Z,1.18,32.0,89.0,8.0
2024-02-08T18:00:00Z,1.3,44.0,69.0,9.0
2024-02-08T19:00:00Z,1.34,45.0,68.0,9.0
2024-02-08T20:00:00Z,1.38,33.0,89.0,9.0
2024-02-08T21:00:00Z,1.34,30.0,90.0,9.0
2024-02-08T22:00:00Z,1.28,29.0,83.0,8.0
2024-02-08T23:00:00Z,1.21,29.0,75.0,8.0
2024-02-09T00:00:00Z,1.2,29.0,73.0,8.0
2024-02-09T01:00:00Z,1.15,28.0,74.0,8.0
2024-02-09T02:00:00Z,1.15,26.0,77.0,7.0
2024-02-09T03:00:00Z,1.16,27.0,73.0,7.0
2024-02-09T04:00:00Z,1.15,28.0,69.0,7.0
2024-02-09T05:00:00Z,1.13,28.0,72.0,7.0
2024-02-09T06:00:00Z,1.16,34.0,67.0,8.0
2024-02-09T07:00:00Z,1.21,36.0,70.0,10.0
2024-02-09T08:00:00Z,1.14,29.0,90.0,12.0
2024-02-09T09:00:00Z,1.13,24.0,100.0,12.0
2024-02-09T10:00:00Z,1.11,19.0,106.0,11.0
2024-02-09T11:00:00Z,1.09,17.0,112.0,11.0
2024-02-09T12:00:00Z,1.0,16.0,117.0,11.0
2024-02-09T13:00:00Z,0.9,16.0,118.0,11.0
2024-02-09T14:00:00Z,0.89,16.0,118.0,12.0
2024-02-09T15:00:00Z,0.9,16.0,115.0,11.0
2024-02-09T16:00:00Z,0.91,18.0,108.0,11.0
2024-02-09T17:00:00Z,1.01,22.0,97.0,14.0
2024-02-09T18:00:00Z,1.06,28.0,82.0,15.0
2024-02-09T19:00:00Z,1.09,38.0,64.0,16.0
2024-02-09T20:00:00Z,1.16,48.0,49.0,16.0
2024-02-09T21:00:00Z,1.21,55.0,34.0,14.0
2024-02-09T22:00:00Z,1.2,51.0,31.0,12.0
2024-02-09T23:00:00Z,1.23,47.0,27.0,40.0
2024-02-10T00:00:00Z,1.2,41.0,31.0,21.0
2024-02-10T01:00:00Z,1.13,32.0,35.0,14.0
2024-02-10T02:00:00Z,1.1,26.0,37.0,13.0
2024-02-10T03:00:00Z,1.14,22.0,36.0,12.0
2024-02-10T04:00:00Z,1.13,22.0,32.0,10.0
2024-02-10T05:00:00Z,1.13,23.0,31.0,11.0
2024-02-10T06:00:00Z,1.13,24.0,29.0,12.0
2024-02-10T07:00:00Z,1.19,25.0,28.0,20.0
2024-02-10T08:00:00Z,1.15,22.0,40.0,17.0
2024-02-10T09:00:00Z,1.06,19.0,53.0,17.0
2024-02-10T10:00:00Z,1.05,20.0,63.0,17.0
2024-02-10T11:00:00Z,1.05,19.0,81.0,18.0
2024-02-10T12:00:00Z,1.04,18.0,91.0,18.0
2024-02-10T13:00:00Z,1.0,17.0,97.0,16.0
2024-02-10T14:00:00Z,0.91,17.0,98.0,15.0
2024-02-10T15:00:00Z,0.95,19.0,90.0,15.0
2024-02-10T16:00:00Z,1.04,23.0,72.0,13.0
2024-02-10T17:00:00Z,1.1,27.0,58.0,12.0
2024-02-10T18:00:00Z,1.2,37.0,39.0,12.0
2024-02-10T19:00:00Z,1.21,41.0,33.0,13.0
2024-02-10T20:00:00Z,1.21,37.0,38.0,12.0
2024-02-10T21:00:00Z,1.27,36.0,38.0,10.0
2024-02-10T22:00:00Z,1.31,35.0,38.0,9.0
2024-02-10T23:00:00Z,1.22,30.0,44.0,8.0
2024-02-11T00:00:00Z,1.24,26.0,52.0,9.0
2024-02-11T01:00:00Z,1.36,25.0,49.0,8.0
2024-02-11T02:00:00Z,1.39,25.0,42.0,8.0
2024-02-11T03:00:00Z,1.41,27.0,35.0,8.0
2024-02-11T04:00:00Z,1.4,27.0,30.0,7.0
2024-02-11T05:00:00Z,1.4,27.0,30.0,7.0
2024-02-11T06:00:00Z,1.44,30.0,23.0,7.0
2024-02-11T07:00:00Z,1.48,31.0,20.0,8.0
2024-02-11T08:00:00Z,1.4,32.0,39.0,10.0
2024-02-11T09:00:00Z,1.32,27.0,66.0,12.0
2024-02-11T10:00:00Z,1.18,19.0,86.0,14.0
2024-02-11T11:00:00Z,1.01,15.0,105.0,15.0
2024-02-11T12:00:00Z,0.78,11.0,110.0,12.0
2024-02-11T13:00:00Z,0.71,10.0,113.0,12.0
2024-02-11T14:00:00Z,0.66,11.0,113.0,10.0
2024-02-11T15:00:00Z,0.6,11.0,112.0,10.0
2024-02-11T16:00:00Z,0.5,13.0,102.0,9.0
2024-02-11T17:00:00Z,0.59,23.0,84.0,10.0
2024-02-11T18:00:00Z,0.7,38.0,63.0,14.0
2024-02-11T19:00:00Z,0.71,38.0,60.0,15.0
2024-02-11T20:00:00Z,0.69,32.0,61.0,13.0
2024-02-11T21:00:00Z,0.6,20.0,75.0,12.0
2024-02-11T22:00:00Z,0.58,15.0,80.0,10.0
2024-02-11T23:00:00Z,0.6,14.0,82.0,11.0
2024-02-12T00:00:00Z,0.59,13.0,80.0,10.0
2024-02-12T01:00:00Z,0.63,14.0,75.0,10.0
2024-02-12T02:00:00Z,0.64,15.0,72.0,9.0
2024-02-12T03:00:00Z,0.63,14.0,70.0,9.0
2024-02-12T04:00:00Z,0.59,12.0,71.0,9.0
2024-02-12T05:00:00Z,0.57,13.0,70.0,9.0
2024-02-12T06:00:00Z,0.59,14.0,69.0,9.0
2024-02-12T07:00:00Z,0.59,14.0,69.0,9.0
2024-02-12T08:00:00Z,0.63,14.0,73.0,10.0
2024-02-12T09:00:00Z,0.63,14.0,79.0,10.0
2024-02-12T10:00:00Z,0.6,12.0,88.0,10.0
2024-02-12T11:00:00Z,0.58,10.0,97.0,9.0
2024-02-12T12:00:00Z,0.58,10.0,104.0,8.0
2024-02-12T13:00:00Z,0.56,10.0,109.0,8.0
2024-02-12T14:00:00Z,0.52,10.0,111.0,8.0
2024-02-12T15:00:00Z,0.49,11.0,107.0,8.0
2024-02-12T16:00:00Z,0.49,13.0,102.0,8.0
2024-02-12T17:00:00Z,0.54,15.0,93.0,9.0
2024-02-12T18:00:00Z,0.59,17.0,88.0,10.0
2024-02-12T19:00:00Z,0.59,18.0,83.0,11.0
2024-02-12T20:00:00Z,0.61,18.0,80.0,11.0
2024-02-12T21:00:00Z,0.63,20.0,74.0,11.0
2024-02-12T22:00:00Z,0.63,17.0,76.0,10.0
2024-02-12T23:00:00Z,0.6,16.0,76.0,10.0
2024-02-13T00:00:00Z,0.6,15.0,73.0,10.0
2024-02-13T01:00:00Z,0.63,14.0,72.0,9.0
2024-02-13T02:00:00Z,0.63,14.0,69.0,10.0
2024-02-13T03:00:00Z,0.64,16.0,62.0,10.0
2024-02-13T04:00:00Z,0.61,15.0,58.0,9.0
2024-02-13T05:00:00Z,0.64,18.0,53.0,9.0
2024-02-13T06:00:00Z,0.68,24.0,46.0,9.0
2024-02-13T07:00:00Z,0.68,19.0,56.0,10.0
2024-02-13T08:00:00Z,0.67,17.0,65.0,10.0
2024-02-13T09:00:00Z,0.66,16.0,72.0,10.0
2024-02-13T10:00:00Z,0.67,14.0,85.0,9.0
2024-02-13T11:00:00Z,0.64,13.0,97.0,10.0
2024-02-13T12:00:00Z,0.52,11.0,103.0,9.0
2024-02-13T13:00:00Z,0.51,12.0,107.0,10.0
2024-02-13T14:00:00Z,0.51,13.0,108.0,9.0
2024-02-13T15:00:00Z,0.52,13.0,105.0,9.0
2024-02-13T16:00:00Z,0.5,17.0,94.0,10.0
2024-02-13T17:00:00Z,0.53,21.0,80.0,11.0
2024-02-13T18:00:00Z,0.54,20.0,73.0,12.0
2024-02-13T19:00:00Z,0.59,20.0,69.0,12.0
2024-02-13T20:00:00Z,0.61,20.0,62.0,12.0
2024-02-13T21:00:00Z,0.6,19.0,58.0,12.0
2024-02-13T22:00:00Z,0.61,22.0,51.0,11.0
2024-02-13T23:00:00Z,0.63,21.0,47.0,11.0
2024-02-14T00:00:00Z,0.64,22.0,43.0,11.0
2024-02-14T01:00:00Z,0.66,21.0,41.0,11.0
2024-02-14T02:00:00Z,0.71,23.0,35.0,10.0
2024-02-14T03:00:00Z,0.74,26.0,28.0,9.0
2024-02-14T04:00:00Z,0.74,30.0,22.0,9.0
2024-02-14T05:00:00Z,0.8,34.0,20.0,9.0
2024-02-14T06:00:00Z,0.83,31.0,21.0,11.0
2024-02-14T07:00:00Z,0.89,28.0,28.0,14.0
2024-02-14T08:00:00Z,0.8,25.0,46.0,14.0
2024-02-14T09:00:00Z,0.76,24.0,59.0,13.0
2024-02-14T10:00:00Z,0.79,23.0,76.0,13.0
2024-02-14T11:00:00Z,0.78,21.0,91.0,12.0
2024-02-14T12:00:00Z,0.7,15.0,107.0,12.0
2024-02-14T13:00:00Z,0.64,14.0,112.0,11.0
2024-02-14T14:00:00Z,0.61,13.0,113.0,13.0
2024-02-14T15:00:00Z,0.73,14.0,111.0,12.0
2024-02-14T16:00:00Z,0.69,19.0,100.0,12.0
2024-02-14T17:00:00Z,0.76,27.0,85.0,12.0
2024-02-14T18:00:00Z,0.9,31.0,79.0,12.0
2024-02-14T19:00:00Z,0.93,28.0,83.0,13.0
2024-02-14T20:00:00Z,0.95,28.0,67.0,13.0
2024-02-14T21:00:00Z,1.01,24.0,63.0,12.0
2024-02-14T22:00:00Z,0.79,15.0,79.0,10.0
2024-02-14T23:00:00Z,0.75,13.0,76.0,9.0
2024-02-15T00:00:00Z,0.7,11.0,68.0,7.0
2024-02-15T01:00:00Z,0.7,11.0,65.0,6.0
2024-02-15T02:00:00Z,0.65,10.0,67.0,7.0
2024-02-15T03:00:00Z,0.54,8.0,69.0,7.0
2024-02-15T04:00:00Z,0.48,8.0,69.0,7.0
2024-02-15T05:00:00Z,0.46,8.0,69.0,7.0
2024-02-15T06:00:00Z,0.48,9.0,66.0,6.0
2024-02-15T07:00:00Z,0.48,10.0,63.0,6.0
2024-02-15T08:00:00Z,0.46,11.0,63.0,7.0
2024-02-15T09:00:00Z,0.51,11.0,65.0,7.0
2024-02-15T10:00:00Z,0.45,10.0,72.0,7.0
2024-02-15T11:00:00Z,0.46,9.0,79.0,7.0
2024-02-15T12:00:00Z,0.56,11.0,83.0,8.0
2024-02-15T13:00:00Z,0.53,10.0,88.0,8.0
2024-02-15T14:00:00Z,0.46,11.0,91.0,8.0
2024-02-15T15:00:00Z,0.44,11.0,89.0,8.0
2024-02-15T16:00:00Z,0.44,13.0,85.0,8.0
2024-02-15T17:00:00Z,0.47,17.0,77.0,8.0
2024-02-15T18:00:00Z,0.51,21.0,67.0,8.0
2024-02-15T19:00:00Z,0.53,21.0,64.0,8.0
2024-02-15T20:00:00Z,0.54,25.0,55.0,9.0
2024-02-15T21:00:00Z,0.56,28.0,50.0,9.0
2024-02-15T22:00:00Z,0.55,19.0,59.0,8.0
2024-02-15T23:00:00Z,0.5,15.0,59.0,7.0
2024-02-16T00:00:00Z,0.5,15.0,58.0,8.0
2024-02-16T01:00:00Z,0.51,17.0,54.0,7.0
2024-02-16T02:00:00Z,0.51,17.0,51.0,8.0
2024-02-16T03:00:00Z,0.53,18.0,47.0,8.0
2024-02-16T04:00:00Z,0.55,19.0,44.0,8.0
2024-02-16T05:00:00Z,0.56,22.0,39.0,8.0
2024-02-16T06:00:00Z,0.61,25.0,38.0,8.0
2024-02-16T07:00:00Z,0.64,21.0,48.0,9.0
2024-02-16T08:00:00Z,0.56,16.0,62.0,8.0
2024-02-16T09:00:00Z,0.5,13.0,74.0,8.0
2024-02-16T10:00:00Z,0.47,11.0,84.0,8.0
2024-02-16T11:00:00Z,0.44,10.0,89.0,7.0
2024-02-16T12:00:00Z,0.45,10.0,94.0,7.0
2024-02-16T13:00:00Z,0.45,11.0,98.0,7.0
2024-02-16T14:00:00Z,0.46,12.0,98.0,8.0
2024-02-16T15:00:00Z,0.44,12.0,95.0,8.0
2024-02-16T16:00:00Z,0.46,15.0,89.0,8.0
2024-02-16T17:00:00Z,0.5,17.0,82.0,9.0
2024-02-16T18:00:00Z,0.59,17.0,80.0,9.0
2024-02-16T19:00:00Z,0.6,18.0,76.0,10.0
2024-02-16T20:00:00Z,0.61,17.0,75.0,10.0
2024-02-16T21:00:00Z,0.6,20.0,65.0,9.0
2024-02-16T22:00:00Z,0.6,20.0,63.0,8.0
2024-02-16T23:00:00Z,0.6,20.0,60.0,8.0
2024-02-17T00:00:00Z,0.59,21.0,57.0,8.0
2024-02-17T01:00:00Z,0.59,19.0,56.0,9.0
2024-02-17T02:00:00Z,0.6,19.0,53.0,9.0
2024-02-17T03:00:00Z,0.61,20.0,49.0,8.0
2024-02-17T04:00:00Z,0.61,21.0,46.0,8.0
2024-02-17T05:00:00Z,0.63,24.0,42.0,8.0
2024-02-17T06:00:00Z,0.65,24.0,42.0,8.0
2024-02-17T07:00:00Z,0.68,20.0,48.0,9.0
2024-02-17T08:00:00Z,0.7,19.0,54.0,10.0
2024-02-17T09:00:00Z,0.7,17.0,61.0,9.0
2024-02-17T10:00:00Z,0.69,16.0,71.0,9.0
2024-02-17T11:00:00Z,0.65,15.0,85.0,8.0
2024-02-17T12:00:00Z,0.55,13.0,94.0,8.0
2024-02-17T13:00:00Z,0.57,13.0,98.0,8.0
2024-02-17T14:00:00Z,0.59,14.0,99.0,8.0
2024-02-17T15:00:00Z,0.65,16.0,99.0,8.0
2024-02-17T16:00:00Z,0.66,17.0,95.0,8.0
2024-02-17T17:00:00Z,0.74,22.0,85.0,8.0
2024-02-17T18:00:00Z,0.79,23.0,81.0,9.0
2024-02-17T19:00:00Z,0.76,27.0,74.0,9.0
2024-02-17T20:00:00Z,0.65,28.0,69.0,9.0
2024-02-17T21:00:00Z,0.65,27.0,60.0,9.0
2024-02-17T22:00:00Z,0.65,24.0,57.0,8.0
2024-02-17T23:00:00Z,0.63,22.0,52.0,8.0
2024-02-18T00:00:00Z,0.64,23.0,46.0,9.0
2024-02-18T01:00:00Z,0.63,22.0,41.0,8.0
2024-02-18T02:00:00Z,0.61,21.0,39.0,8.0
2024-02-18T03:00:00Z,0.59,21.0,37.0,8.0
2024-02-18T04:00:00Z,0.59,20.0,36.0,8.0
2024-02-18T05:00:00Z,0.59,22.0,31.0,8.0
2024-02-18T06:00:00Z,0.65,27.0,25.0,9.0
2024-02-18T07:00:00Z,0.69,28.0,22.0,10.0
2024-02-18T08:00:00Z,0.71,23.0,32.0,11.0
2024-02-18T09:00:00Z,0.71,19.0,45.0,11.0
2024-02-18T10:00:00Z,0.69,18.0,52.0,11.0
2024-02-18T11:00:00Z,0.76,17.0,53.0,12.0
2024-02-18T12:00:00Z,0.76,18.0,48.0,15.0
2024-02-18T13:00:00Z,0.79,21.0,41.0,16.0
2024-02-18T14:00:00Z,0.8,24.0,34.0,16.0
2024-02-18T15:00:00Z,0.84,30.0,23.0,15.0
2024-02-18T16:00:00Z,0.9,38.0,14.0,14.0
2024-02-18T17:00:00Z,1.01,43.0,9.0,13.0
2024-02-18T18:00:00Z,1.02,45.0,4.0,13.0
2024-02-18T19:00:00Z,0.91,41.0,6.0,12.0
2024-02-18T20:00:00Z,0.94,36.0,14.0,10.0
2024-02-18T21:00:00Z,1.09,39.0,11.0,9.0
2024-02-18T22:00:00Z,1.13,42.0,5.0,9.0
2024-02-18T23:00:00Z,1.09,32.0,8.0,9.0
2024-02-19T00:00:00Z,1.1,26.0,10.0,8.0
2024-02-19T01:00:00Z,1.11,25.0,10.0,8.0
2024-02-19T02:00:00Z,1.13,25.0,9.0,8.0
